Customer Id,Emp Title,Emp Length,Home Ownership,Annual Inc,Annual Inc Joint,Verification Status,Zip Code,Addr State,Avg Cur Bal,Tot Cur Bal,Loan Id,Loan Status,Loan Amount,State,Funded Amount,Term,Int Rate,Grade,Issue Date,Pymnt Plan,Type,Purpose,Description
YicwXHhiNlx4ODFceDA4XHhmMVx4ZTFceDA4Ilx4YmVjXHhlYlx4OTVceGE5MSElXHhmMDVceGEzXHhmZFx4MDFceGJhXHhjOHxceGYxXHgxMjFceDAzXHhkMVx4ZmRceDExXHhiMyc=,,,RENT,92400.0,,Not Verified,980xx,WA,279.0,3350.0,5699,Current,2150.0,WA,2150.0, 36 months,0.0846,4,18 October 2018,False,Individual,debt_consolidation,Debt consolidation
YidceDEwKzVCXHgxM25lXHhjZFx4ZjFceGY1XHRceGQyXHhmZFx4MTg5XHhlOFx4ZGJ0Slx4OTNceDAzXHgwMFx4N2ZceDEwXHhjMlx4ZmMpXHg5Mlx4ZmYvVVkn,TimBar,8 years,RENT,60000.0,,Verified,173xx,PA,1555.0,17103.0,97858,Fully Paid,10000.0,PA,10000.0, 36 months,0.1727,12,12 December 2012,False,INDIVIDUAL,debt_consolidation,Just to have one payment
YiJceDFlXHg5Mlx4ZmInOVVceGU0XVx4MGNceGY0XHhiYlx4YWV6XHhhNGJceGEzXHhjNUNceGU0XHhhMFx4N2ZceGE0XHhmNWxWdFx4ZmJFXHhmMlx4MDNceDEzXHg5MCI=,Armador,2 years,RENT,35000.0,,Not Verified,300xx,GA,6890.0,34452.0,53727,Current,7000.0,GA,7000.0, 36 months,0.1102,8,19 November 2019,False,Individual,debt_consolidation,Debt consolidation
YidceGZhXHhmNyVceDhkXHhhNyFceGNiXHgxY1x4ODRceGQwXHg4NVx4OWNKXHg5Mlx4ZGNceGZhXHgwY1x4Y2JceGI2U1x4YjJceGUzXHhjY1x4ZWNceGE5JFx4MDBceGJlPVdDXHg5YSc=,Technician,5 years,RENT,68000.0,,Source Verified,981xx,WA,3856.0,11568.0,94878,Current,10000.0,WA,10000.0, 36 months,0.1359,14,17 October 2017,False,Individual,debt_consolidation,Debt consolidation
YiJceDllXHhhZVx4ZDhceDAyXHhhMFJLIVx4YzJceGQwZjZceGQxXHhkZDpceDhmXHg5Y1x4Y2VRXHhjNVx4MTBceDkyXHhlMFx4ZDVceGY3XHgwZlx4ZDZceDFiXHhmNVx4ZjBtJyI=,Senior Information Systems Manager,10+ years,MORTGAGE,85000.0,,Source Verified,750xx,TX,30230.0,332531.0,93491,Current,10000.0,TX,10000.0, 36 months,0.1262,13,17 July 2017,False,Individual,credit_card,Credit card refinancing
YidceDkzXHhmZlx4YWRceGZmXHhkN1xyXHhkZlx4Y2JceGJkXHgxZFx4MDJceDA0XHhjNVx4Y2NEXFxceDBmXHhkY1tceGJjXHhjYlx4ZGFceGVlXHgxM1x4ZDlceGZlXHhmOCBceGJjXHg4N1x4MTVceDkwJw==,Senior Teller,4 years,RENT,32000.0,,Not Verified,456xx,OH,3354.0,46953.0,122960,Current,12000.0,OH,12000.0, 36 months,0.1502,12,18 August 2018,False,Individual,credit_card,Credit card refinancing
YidceGI4XHhiN1x4YWRceGY0XHg4OCxceGYyXHhlMC5ceDgzXHhiOFx4ZGRceGY4XHhjNVx4ZGFceGRjXHhiMFx4ZjJceGQzXHhiM3psXHg5YkZceDgwXHgwN1x4ZDNEXHg4NFx4YWFceDFmXHhkMic=,Bailiff,9 years,RENT,35000.0,,Source Verified,705xx,LA,945.0,12286.0,91893,Fully Paid,10000.0,LA,10000.0, 36 months,0.1153,9,15 June 2015,False,Individual,debt_consolidation,Debt consolidation
YidceGFkXHhhMlx4ZjFceDhmXHhiY1x4OTF1SVx4YzRceGIzYCZceGQ2XHgxYXJceGEyXHhkYVx4MDZceGQ3XHhmM1x4OGJLXHhkNFx4ZDJlXHhiNVx4ZDRaSH1ceDFhXHhkMCc=,Newark Mentoring Movement ,1 year,RENT,13296.0,,Source Verified,072xx,NJ,2491.0,29888.0,1910,Current,1400.0,NJ,1400.0, 36 months,0.1449,12,16 September 2016,False,INDIVIDUAL,credit_card,Credit card refinancing
YidceGVjXHgxYlx4MDgmXHg5OVx4MTJceGNjXHhkZVx4YjlceGRiXHg4YXtceDExXHhlNEBceDA1XHg4NFx4MDNceGMzd05ceDEyXHhhMlx4ZDRceGFjXHg5N1x4ODZceGFlXHgxNVx4ODhceDE3XHhiMSc=,floor manager,1 year,OWN,25000.0,,Verified,426xx,KY,2639.0,29029.0,91919,Fully Paid,10000.0,KY,10000.0, 36 months,0.1153,6,15 April 2015,False,Individual,debt_consolidation,Debt consolidation
YidlSyRceGRmXHhhYlx4ODRceGVmX3kxXHhjYlx4ZmJceDg4XHg4MHVQXHhjOFx4ODVceDA0XHhkMVx4OWFbXHg4YVx4ZjdceGNmLFx4MTNceDk1bVtceDE2aSc=,Caseworker,10+ years,MORTGAGE,140000.0,,Source Verified,984xx,WA,7868.0,180969.0,239799,Fully Paid,30000.0,WA,30000.0, 36 months,0.1399,11,15 September 2015,False,Individual,debt_consolidation,Debt consolidation
YidceDBiXHhmNVx4OTZceDExXHg4Nzt5dWBjXHhlNVRceDEzXHhlM1x4OTBceDA4bVx4ZTZceGIxXHhlMkNceGRkRVx4ZmRceGE1XHg4N1x4ZmFOXHg4MVJceGEwXHhlZSc=,Assistant Director,1 year,RENT,70000.0,,Verified,113xx,NY,2909.0,31998.0,192699,Fully Paid,20000.0,NY,20000.0, 36 months,0.1153,8,15 October 2015,False,Individual,debt_consolidation,Debt consolidation
YidueVx4ZTdceDFmUSZceGRkXHhjNnZceGJhTThceDk4XHhlMVx4OThceGI4dlx4MTFiXHg5N0N9XHhjMlx4ZjNceDhmb0RCXHhhMFx4YzRceDA0XHgwMyc=,law enforcement,10+ years,MORTGAGE,115000.0,,Source Verified,986xx,WA,28627.0,343526.0,227238,Current,25000.0,WA,25000.0, 60 months,0.1213,9,18 May 2018,False,Individual,debt_consolidation,Debt consolidation
YicuXHg4OFx4OTQ8N1x4ZmFceGU0ZVx4ZDRyN1x4ZmQ6XHhkNl9ceDg2XHgwZW4uXHgwMFx4YWY3XHhkMlx4ZjhceGE5XHhiYlx4ODFceGViXHg4YVx4ZjZceDkwICc=,Registered Nurse,3 years,RENT,65000.0,,Verified,212xx,MD,4653.0,69788.0,228802,Current,25000.0,MD,25000.0, 60 months,0.1699,16,15 September 2015,False,Individual,debt_consolidation,Debt consolidation
YidceGVlKlx4ZDhceGUyXHhkN1x4YmJceGZicTJceDg2VlJceDg2LS5ceGQ1N1x4YzY2XHg4MVx4OTJIXHJceGI0XHhmMFx4ZjVpXHhiYVx4OTlceDAwXHhjZlx4Yzgn,Human Resources,9 years,RENT,80000.0,,Verified,902xx,CA,2547.0,45840.0,24132,Fully Paid,4800.0,CA,4800.0, 36 months,0.1465,14,15 April 2015,False,Individual,vacation,Vacation
YidceDE4L1x4YTdceDlkXHhmMFx4ZjdceDljXlx4ZDlceGY4XHgwNVx4OWVceDAxXHhkOFx4MDZceGY3Olx4YzhuSlx4ZTFceGIyWENceGZkV1x4YmVceGMwXHhlYlx4MTdNXHhkMSc=,Attorney ,2 years,RENT,83000.0,,Not Verified,207xx,MD,8135.0,187115.0,25498,Current,5000.0,MD,5000.0, 36 months,0.0646,2,19 November 2019,False,Individual,credit_card,Credit card refinancing
YidceGJmXHhkMFx4ZTBceGQyYlx4ZThceGY4XHgxOVx4ZDBceGI3XHgxY1x4MTQlXHhhZlx4ZGZySlx4YTVceGQ1XHhiNFx4MTdceGFkXHhhY1x4MTRaXHhiOE5ceDljNVx4MTc0XHhkZSc=,tax consultant,10+ years,MORTGAGE,96000.0,,Verified,995xx,AK,5674.0,68093.0,166001,Current,16000.0,AK,16000.0, 36 months,0.1999,16,16 December 2016,False,INDIVIDUAL,house,Home buying
YidceDgyXHgxNlx4MTdceGQwXHg4NVx4ZGRceDA1XHhkNFx4OGFceGI1XHgxOFx4MTdnYF5ceGFkXHhlMVx4YjFceGE0XHhkNnQ+XHg4NFx4OWMlSFx4YzJceDBmXHhlYlx4YjFceDg0XHg4Mic=,machinest,10+ years,RENT,60000.0,,Source Verified,670xx,KS,1493.0,13439.0,35427,Current,5300.0,KS,5300.0, 36 months,0.1199,8,17 June 2017,False,Individual,debt_consolidation,Debt consolidation
YidceDAxXHg4Zlx4MTlceGJiXHgwY1x4YzJceGJiXHhlNFx4ZWJceGJmXHhhYyllRVx4YjJ+XHhjZF5ceGQyaFx4YTVceGQ5XHgwMmwhXHhiMSZceGM4XHg5Ylx4MTF0YCc=,,,OWN,28000.0,,Not Verified,917xx,CA,2679.0,26791.0,16822,Current,4000.0,CA,4000.0, 36 months,0.0611,2,18 August 2018,False,Individual,debt_consolidation,Debt consolidation
YidceGM3XHhlYlx4ZmEtXHhmNFx4ZmYkeVx4OTNceDg0XHgxOVx4YWN0XHgwYlx4ZGNcbkg1XHg4YVx4YjNzXHgwMlZceGVmPlx4ZjdceGFjXHg5Mlx4YjBceGU5XHhmYkQn,Clark Davis Associates,< 1 year,RENT,48000.0,,Verified,076xx,NJ,3708.0,37083.0,13191,Fully Paid,3200.0,NJ,3200.0, 36 months,0.2115,24,13 August 2013,False,INDIVIDUAL,other,Personal Loan
YidceGM2U1x4MTNceGZkXHgxYVx4OTgiendQSVx4ZWJceDgzXHg5ZFx4ZDdceGY0ISo2XHhjMTRceGYzalx4OWRceDgyXjBcJ1x4OWRceGQxXHhhZFx4ZDkn,Registered Nurse,8 years,MORTGAGE,85000.0,,Not Verified,168xx,PA,5662.0,186831.0,2475,Current,1500.0,PA,1500.0, 36 months,0.1408,14,17 October 2017,False,Individual,car,Car financing
YidceGIxXHhhNVx4MWQ8XHg5NVx4ZTdceDg2XHhhOFx4YWZceGYzJiRceGU3XHgwMVpceDliXHhjMVx4MWVceGZjXHJ7XHhmNipceGZkXHgwZnRceGZiXHhmNSNQXHgxMVx4ODEn,Plant Manager,10+ years,MORTGAGE,130000.0,,Source Verified,465xx,IN,26658.0,346552.0,256794,Current,35000.0,IN,35000.0, 36 months,0.1577,17,16 January 2016,False,INDIVIDUAL,debt_consolidation,
YidceGI3XHgxZVx4ZjVceDhhXHhiOWJdXHhmNVx4N2ZXXHgwN1x4YWJceDhlVVx4N2Y5XHhkMFxybnVceGMwXHhmOVx4OGVceGRhXHhjYXpceGU0XHg4ZVx4ZmJndFx4ZmMn,Bookkeeper,10+ years,RENT,35000.0,,Source Verified,801xx,CO,2450.0,24495.0,20374,Fully Paid,4075.0,CO,4075.0, 36 months,0.1903,20,17 October 2017,False,Individual,debt_consolidation,Debt consolidation
YicxXHhlNHVceGQ2ZTJceDA1XHhkOHNceGNkXHhlYVx4OTJceGJmXHhmNVx4YzNceDBlXHhmYlx4ZDdceDk1XHgxYlx4ZGZcblx4ODBceDE3eFx4YjhUfUtceGEyOlx4YTQn,Sales,4 years,RENT,50000.0,,Source Verified,240xx,VA,7209.0,21628.0,12843,Current,3200.0,VA,3200.0, 36 months,0.0992,7,18 April 2018,False,Individual,other,Other
YidceDhiXHhkN1x4ODd5Y1x4MTBjXHg5OVx4OWFceDg5XHhjZCJ6XHhlMy9ceGViXHg5Ylx4ZmNceGZjXHg4M1x4ZGVceGM0XHhkOVx4ZjhceGIzZFx4MWRceGM2XHgxY1x4MTVceDhkXHhkZCc=,"VP, Housing",10+ years,MORTGAGE,90000.0,,Not Verified,331xx,FL,8522.0,230085.0,204108,Charged Off,21000.0,FL,21000.0, 60 months,0.1786,18,15 October 2015,False,Individual,debt_consolidation,Debt consolidation
YidceGRkXHhhYlx4YTZjXHhmOXFceGQ3JFx4MTJceDg0QVx4YWVceGMwXHhkZFx4ZmMsXHg3Zlx4ODJceGRlXHhkZVx4YzJceGVhXHhlMlJceGYxdzxceGVlNVx4YjRceGRiXHhjNCc=,,,MORTGAGE,60000.0,,Verified,208xx,MD,12808.0,217728.0,115402,Fully Paid,12000.0,MD,12000.0, 60 months,0.1259,11,15 December 2015,False,Individual,debt_consolidation,Debt consolidation
Yic/PFx4MGVceDEzXHhkZFhceDk3V1x4YmVceGQ0XHg5Y1x4YTMoXHhhYlx4ZTNceGM5Klx4OGFvXHhjMz9ceGE1XHhjZFFwTEhceGQ2XHhiZVx4YTZceGU3Oyc=,Assistant Executive Director ,1 year,MORTGAGE,91000.0,,Verified,193xx,PA,16914.0,169144.0,238665,Current,29000.0,PA,29000.0, 36 months,0.1559,14,16 October 2016,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidAe1x4ODM6XHg5ZVx4OGFceDBlZ1x4MTZceGJiXHhkYVx4MDJceGE3XHhhZVxybzIwbVx4ZGI/XHhlY0VceDgxSFx4ZDc7XHhiOVx4MWFceGRhXFxceDk2Jw==,Service manager,< 1 year,MORTGAGE,146000.0,,Source Verified,064xx,CT,5442.0,97948.0,147911,Fully Paid,15000.0,CT,15000.0, 36 months,0.0818,7,15 October 2015,False,Individual,credit_card,Credit card refinancing
YiJceGZhXHgwNFNceDEwXHg5ZmJceDEyP3BceDkzXHhjM1x4OTBgJ1pceDdmXHg4YVx4ZDZPKlx4MWVceGU5XHhmYlx4ZjQlXHgwZkBceGZkXHgxOVx4YjlceDE0eyI=,Youth leader specialist II ,< 1 year,RENT,30000.0,,Source Verified,633xx,MO,4362.0,65434.0,6403,Current,2400.0,MO,2400.0, 36 months,0.1149,7,17 January 2017,False,Individual,debt_consolidation,Debt consolidation
YidtXHhiZmRceGQ3XHhkY1x4ZWNceDFjXHhkNFx4ZDFuXHhiNVx4ZjhceDliXHhmZkx2XHhlZWtceDBmXHg4NVx4ZjRceDAzZlBceGEyXHhjNVx4YzVceGM1P1x4ZjE7XHhjZCc=,zanjero,10+ years,MORTGAGE,88000.0,,Not Verified,852xx,AZ,26998.0,134991.0,17979,Fully Paid,4000.0,AZ,4000.0, 36 months,0.1049,9,16 August 2016,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidceDg1U1x4MThceGJkIlx4MTVceGNlXHhiOHxceGFkXHgxNFx4ODBceGZmbGpceGRmXHhmYWxceDhhXHg4ZFx4ZjFCbFx4ZjJceGUyXHg5YVx4YjZceDllXHhhOEVqMyc=,Floor Care,1 year,RENT,50000.0,,Source Verified,778xx,TX,572.0,4005.0,32750,Fully Paid,5000.0,TX,5000.0, 36 months,0.1561,19,15 October 2015,False,Individual,debt_consolidation,Debt consolidation
Yid0XHhmM1x4MGZceGY1XHg4ZFx4YTNFRiFdXHhlYlx4ZDdceGY0Tlx4ZDZceDFjXHg4Nlx4YjFePFx4ZjBlXHhjZVxcXHhhY2RtXHhmMVx4MDhhLWwn,,5 years,OWN,75000.0,,Not Verified,338xx,FL,8738.0,218447.0,83724,Current,10000.0,FL,10000.0, 36 months,0.0646,1,19 May 2019,False,Individual,debt_consolidation,Debt consolidation
YidceGQzXHhhN1x4YmVceGUwXHhkZVx4ZjlceDk0KVx4ZmZceDEzXHhmNGxqXHhlOFx4YmRceGVjbmhceGU5XHhlZFx4ZGFceDdmXHhjZjVceGExWFx4ZWVceDBjXHg5ZE9QXHgxZSc=,,,MORTGAGE,103000.0,,Verified,411xx,KY,7079.0,134508.0,221714,Current,25000.0,KY,25000.0, 60 months,0.1757,20,15 December 2015,False,Individual,debt_consolidation,Debt consolidation
YicpLlx4OTJceDE4XHg5M1x4OTEtZVx4ZmUxOlx4YWM1MT9wJStceDA2TVx4ZWNceDlmXHhjYXdceDE3XHhmZVdBU1x4MDBgTyc=,Sales Supervisor,5 years,RENT,75000.0,,Source Verified,118xx,NY,6900.0,48302.0,147960,Charged Off,15000.0,NY,15000.0, 36 months,0.0818,9,15 June 2015,False,Individual,debt_consolidation,Debt consolidation
YidceGQ5U1x4ZjY1XHhmY3ArXHhhZVx4Yzg4aFx4YTJFXHhmNGBceGVmXHgwMlx4ZmZHYVx4MGJceGE2WDpceGU1XHgxZVx4ODFvN1x4MDBceDg3VSc=,,,MORTGAGE,60000.0,140000.0,Verified,232xx,VA,12274.0,171834.0,24162,Current,4800.0,VA,4800.0, 36 months,0.1502,12,18 December 2018,False,Joint App,debt_consolidation,Debt consolidation
YidceGE5XHhjZlx4OGVpaXNceGQxKlxcXHg4YVx4MTJpXHhlOU1vXHhjYVNONkZcdFx4ODBceGMzLFx4ODFceDEwXHgwM1x4OGZDXHg5Zlx4MGV3Jw==,Wastewater Operator,2 years,MORTGAGE,50000.0,,Not Verified,895xx,NV,13683.0,191561.0,155023,Current,15000.0,NV,15000.0, 60 months,0.1033,8,19 June 2019,False,Individual,major_purchase,Major purchase
YidceDhkXHhkN1x4ZWZAXHg4OVx4YTlkXHhmOG5ceGQzXHg5MFx4MDg9XHg4M1xydFx4YzFceGQ0X1x4YWJceGY0XHhhY1x4ZDhceDlmXHhjN1N0XHgwM1x4MTNceGU3XHhhNHYn,Teacher,10+ years,MORTGAGE,87000.0,,Source Verified,551xx,MN,22301.0,334512.0,57585,Current,7200.0,MN,7200.0, 36 months,0.1691,15,18 July 2018,False,Individual,home_improvement,Home improvement
YidIXHhkMFx4MTRceDk3XHhmMz5mRFx4YmNgMVx4YjZceDkyc1x4MTY8XHg4Nk8mXHgwYlx4YTMrXHQsXHI7XHg5MFx4ODFceGU3XHhkOVx4OTN3Jw==,Information Systems Analyst,5 years,RENT,75600.0,,Source Verified,956xx,CA,5294.0,37061.0,86915,Fully Paid,10000.0,CA,10000.0, 36 months,,1,15 January 2015,False,Individual,debt_consolidation,Debt consolidation
YidPXHg5NVx4ZjZceGJhVC9ceDEyXHg4Mig/RVx4YTRsXHhhNTFNXHhkZFx4MGJceGEyXHhjZVx4YTFceGZjXHhkY1x4YTc2XHgxOVx4OTZNXHg5N1x4Y2V+eic=,Historical Conservator,1 year,RENT,25000.0,,Verified,245xx,VA,17836.0,89182.0,91920,Fully Paid,10000.0,VA,10000.0, 36 months,0.1153,8,15 August 2015,False,Individual,debt_consolidation,Debt consolidation
YidceGIwXHhjMGZkXHgwYlx4YmNyXHgxYlVceDkyXHgxYVx4MTNQXHg4ZFx4YThceGQzfVRceGQ4Olx4YTZceGZmXHhmMT5ceGU1dzVceDBlXHg4OFx4ZWVceGYxXHgwZic=,Sr. radiation therapist,7 years,MORTGAGE,71000.0,,Verified,212xx,MD,16314.0,244704.0,192592,Current,20000.0,MD,20000.0, 36 months,0.1149,6,16 July 2016,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidceDExPVx4ZDVceGNiXHgxZlx4ZWRfXHhhOEZceGMyXHhhZkkpXHhlYlx4ZDNyXHhiNHBYQ1x4ZjEiXHgwNFx4MTJceDFlXHgxOVFNXHg4Nlx4YTJceGU2XHgwYyc=,meat manager,10+ years,MORTGAGE,66700.0,,Not Verified,060xx,CT,28134.0,253208.0,180415,Charged Off,18000.0,CT,18000.0, 60 months,0.1449,13,14 May 2014,False,INDIVIDUAL,credit_card,Credit card refinancing
YidceGE4XHhjZFx4ZWRceGJmXHg5NVx4YWVceGZkVDhceGU0XHg4NitgXHhiZiQ5XHgxNVx4MTFtXHhjZVtceGY2XHhmYVx4ZjBBXHg5MXpceGYzXHhlMiNceGVhKSc=,Vp of Operations,4 years,RENT,130000.0,,Verified,928xx,CA,4085.0,53107.0,191775,Fully Paid,20000.0,CA,20000.0, 36 months,0.1049,8,17 February 2017,False,Individual,credit_card,Credit card refinancing
YidceGVkXHgwNFx4ZmJKXHhiNFVceDk5V1x4ODVmICRceGQzXHgxOFx4MTglU1x4ZmFceGEzT2NceDk3PG1ceDA0XHgxNFZAPVx4Y2NceDE4WSc=,Machinist ,10+ years,RENT,41000.0,,Verified,104xx,NY,4173.0,33381.0,186289,Current,19675.0,NY,19675.0, 60 months,0.2529,21,16 November 2016,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YiddXHhkN1x4ZDJceGI0XHgxNGhceGFlXHhmZFx4ZWRceGFjXHg5Zlx4ZTZceDE4XHhiZlx4ZmRceGJiXHgxOVx4MTZceGEyc1x4OGN9XHhjNXdceGZhXHhiMlx4YmVceDEwL1x4MDdceGE2TCc=,Engineer,10+ years,MORTGAGE,96000.0,,Not Verified,067xx,CT,29615.0,296147.0,140402,Late (31-120 days),14000.0,CT,14000.0, 60 months,0.1399,15,17 March 2017,False,Individual,credit_card,Credit card refinancing
YicwXHhhMTomXHhkYVx4MGZceDlkXHg4ZVx4YjFEWFx4YWRceDhmXHgwNFI6Jlx4ZmZcXFx4ZTRaLmhIXHg4Ylx4ZWZceDk4XHhjN1x4MDNceGY4XHgwMFx4Y2Un,CNA,7 years,RENT,50000.0,,Source Verified,087xx,NJ,3774.0,33968.0,206207,Current,21000.0,NJ,21000.0, 60 months,0.1447,14,18 December 2018,False,Individual,credit_card,Credit card refinancing
YidceDg5cFx4ODlceGUwXHg5YVx4MDdceDEwXHhmZFx4OTFceGQwUFx4ZTNKXHhiZFx4ZmYmXHhkN1tceGI3b1xuXHg4MixceDAxXHg5N1x4OTRceDljXHhmM1x4YWVceGI4XHgxN1x4Y2Qn,Driver,5 years,MORTGAGE,70000.0,110000.0,Verified,130xx,NY,10508.0,220668.0,187634,Current,20000.0,NY,20000.0, 60 months,0.1447,12,18 December 2018,False,Joint App,debt_consolidation,Debt consolidation
YiI4XHhlYklcbidkXHhmNFx4ZmFDXHhkYThMXHhhM3NceGNiXHgwM1x4Yzk6XHg5M1x4ZGYueCBceDgwXHhmMTFhZ1x4ZThlXHhiNVx4ZTki,"Manager, purchasing & asset management",1 year,OWN,73000.0,,Not Verified,329xx,FL,3422.0,27375.0,69428,Charged Off,8000.0,FL,8000.0, 36 months,0.192,19,13 November 2013,False,INDIVIDUAL,debt_consolidation,Consolidation Loan
YidceGExYlx4OGRceGE1XHhhZlx4OTFceDhhXHg4Mlx4Y2MtXHhkMlx4YTVceGE1Plx4YjBceGNmXHgwN1VDYTJceDk5XHgxNlx4ZmVceDBmXHg5Y1x4ZTFceDFmb1BceDk1XHgxNic=,Accounts Receiveable,1 year,RENT,40000.0,88000.0,Verified,986xx,WA,1704.0,28972.0,221375,Fully Paid,24650.0,WA,24650.0, 36 months,0.1499,12,17 January 2017,False,Joint App,debt_consolidation,Debt consolidation
YidceGM0XHhmMjlDXHhlMlx4YzdceGI1XHhiNVx4YmRceGQwXHhlOFx4ZjFceGJiK1x4OTBceDgxXHhmND5CW1dQLjVceGEzXHhmMVx4OTlceGU1PFx4YzdceDAyXHhjZic=,Analyst ,3 years,MORTGAGE,40000.0,,Not Verified,346xx,FL,8829.0,150091.0,52181,Current,7000.0,FL,7000.0, 36 months,0.0699,4,16 July 2016,False,INDIVIDUAL,debt_consolidation,Debt consolidation
YidceDhkVlxcXHgwM1x4ZmZceGQ4XHgwZVx4YjNceGNmXCdOXHgwNDtceGFkP1x4OGRceGNmeVx4OTVceDAxXHgxMVx4ZDZWIlx4ODc8NVx4YzUtXHg4M1x4YWZceGQ2Jw==,software engineer,10+ years,RENT,115000.0,,Not Verified,220xx,VA,16289.0,97731.0,183575,Charged Off,19000.0,VA,19000.0, 36 months,0.0797,5,17 August 2017,False,Individual,other,Other
YidceDllXHg5YVx4ZDRceGYwXHgxYlx4ZmMkVlx4ZTlceDg2XHhmZFx4YmEpXHg5Mlx4YWRccnhpXHhiZlx4YjJceGUxVDZ6XHgxYlx4YmU5XHhmZlx4YTJceGVjXHhhNlx4ZmMn,Transportation Officer,2 years,RENT,90000.0,,Source Verified,967xx,HI,5173.0,36211.0,194300,Current,20000.0,HI,20000.0, 36 months,0.1399,11,17 February 2017,False,Individual,other,Other
YidceGFjSyFceDlmXHg4NSBceGZkXHgxOXlceGRmXHhhY1NceDE2XHhlOVx4MTlceDEwM1x4YWFceGQ0XT9ceDA4cVx4ZWFwOFx4ZjhceGQ2XHhkNSRceGQyfSc=,Baler,3 years,RENT,15000.0,,Verified,291xx,SC,782.0,5471.0,19431,Current,4000.0,SC,4000.0, 36 months,0.1502,14,19 January 2019,False,Individual,debt_consolidation,Debt consolidation
YiJuXHhiOVx4YWJceGEyXHhjMlx4MTRceDk2XHhiOTJceGY4XHgxM1x4YWRFXHhkOFx4ODAvXHhjM11ceDA3XHhmY1x4Y2VPXHg3ZkRceDlmJyNceGQ0KVx4ZjFceGM1QCI=,GENERAL SALES MNGR,10+ years,OWN,120000.0,,Source Verified,705xx,LA,2879.0,51828.0,29714,Current,5000.0,LA,5000.0, 36 months,0.1149,6,17 April 2017,False,Individual,other,Other
YidceGUyMHpSWlx4OGZceGQyXHg5Ylx4OThceGM5fVx4MDBceDAyXHhiYmNceDhhXHhmNFx4OTFceGQ5XHhiYkBpXHhkZlNceGNhTVx4OTZ8XHhiYlx4MDFEQSc=,RN,10+ years,OWN,87000.0,,Verified,891xx,NV,70799.0,353995.0,194870,Current,20000.0,NV,20000.0, 36 months,0.1505,15,17 October 2017,False,Individual,debt_consolidation,Debt consolidation
YidceGIwXHhlOVRceDgzXHgwM1x4ZTBceGZiXHhmY1x4ZDVceGVlXG5ceGM1XHg4NFx4Y2FceGM1ci48XHhjMVx4OThceDlkXHgwMFx4ZWFcXHMpXHhkZUYrXHgxZVx4YjNceGFkJw==,Dance Instructor/Admin ,3 years,RENT,33000.0,,Source Verified,226xx,VA,8621.0,94826.0,80420,Current,9600.0,VA,9600.0, 36 months,0.1691,15,19 January 2019,False,Individual,credit_card,Credit card refinancing
YiJceDAzaVx4YTBceGQ2XHhjYVx4MGNvLVx4MTNceDkzXHhiZkBVXHgwM1x4YmNceGJjXHhkZSdceGRlXHg4NW5xXHg4Zlx4MTBceGU0XHhiNz9kOVx4ZWVceDExeyI=,Furniture Sales,2 years,MORTGAGE,36000.0,,Source Verified,030xx,NH,2280.0,13679.0,52316,Charged Off,7000.0,NH,7000.0, 36 months,0.0726,2,15 December 2015,False,Individual,credit_card,Credit card refinancing
YidceGFhcVx4MDFMXHg5OVx4OWNceGExXHhiYVx4ZGF5XHg4NzRceGM3XHhiZjw9ZFx4ZDFceGU0XHhiMVxyXHhmOVx4ZGFIXHhkM1x4OThceDlkXHgwYlx4ZWZceDlmXHgxN1x4MGMn,Registered Client Associate,8 years,RENT,72000.0,,Verified,600xx,IL,3686.0,44233.0,173166,Fully Paid,17000.0,IL,17000.0, 60 months,0.0726,1,15 July 2015,False,Individual,credit_card,Credit card refinancing
YiJceDA4elx4ZmNceDk3dFx4YzhceGY4XHhjZlx4OWRceGJiXHhjOVx4ZDZceDA0XHg4Yj92XHgxNk1ceDgzXHhmZkRceDE0XHhjMTxceGFmLlx4MWEnXHgxZDJqTCI=,Pharmacy Manager,10+ years,MORTGAGE,145000.0,,Verified,379xx,TN,15765.0,189177.0,247698,Current,31000.0,TN,31000.0, 60 months,0.0721,1,17 October 2017,False,Individual,credit_card,Credit card refinancing
YidceGJmXHhmYVx4ZmZceDg0XHhkNVx4ZDFceGYyaFx4ZDdceGFkXHgwZlx4Y2RceGRmXHhkY1x4Y2RceDk2XHhjNFx4ZTlceGNkXHhkMlRceGNlJFx4ZjBceGYzXHhiN1JceDE0XHgxYWBiXHg5NSc=,Traffic Management Specialist,10+ years,MORTGAGE,225000.0,,Verified,227xx,VA,34267.0,479743.0,269856,Current,40000.0,VA,40000.0, 60 months,0.1602,13,17 August 2017,False,Individual,debt_consolidation,Debt consolidation
YidVLVx4Y2ZceGViXHhiMjJceGY2XHgwZVx4ZDlceDk2cFx4MTlceGIyaFx4ZDZceGZmXHhkOFx4YzBceDExXHgxOFx4ZjFceGZjXHhlMCQ0XHhlMVx4ZGVceGFha3JJXHhlOSc=,Cargo Agent,3 years,MORTGAGE,42000.0,,Not Verified,331xx,FL,3971.0,35736.0,79547,Current,9600.0,FL,9600.0, 36 months,0.1049,8,16 August 2016,False,INDIVIDUAL,debt_consolidation,Debt consolidation
